Id,SalePrice
1772,146138.96796187817
1773,138253.83098934937
1774,168562.1038044239
1775,133874.31719794896
1776,131797.1707178987
1777,119746.60349089872
1778,145145.68498124933
1779,130957.10667816414
1780,162805.78737148605
1781,135569.9078673413
1782,120198.77463123405
1783,152597.37302490842
1784,120171.2192462023
1785,121667.83980994152
1786,154039.59557156073
1787,160882.59096468214
1788,97320.86962213737
1789,117330.66986576996
1790,112115.64898149026
1791,204710.13717176273
1792,152128.7289311015
1793,144838.63523650283
1794,149592.33857895774
1795,137711.0940090327
1796,128538.81667438951
1797,143425.6902718753
1798,131549.1339370426
1799,118782.79721211654
1800,132279.21186893244
1801,151171.14318541778
1802,154217.64446061934
1803,158811.20686329942
1804,148452.62329349353
1805,137799.23581574392
1806,137573.8612054639
1807,143367.6459387862
1808,134020.21261673045
1809,128756.45642227917
1810,138209.91210299032
1811,122176.55846427786
1812,118630.86058477599
1813,136203.05962520532
1814,112495.3951458021
1815,99657.80548688726
1816,110372.74922755422
1817,135593.74141595067
1818,141870.75239612657
1819,133339.7491656431
1820,99894.77367107487
1821,124517.9553974882
1822,150509.85154308158
1823,92877.48994063259
1824,130623.97214491607
1825,139992.1498344437
1826,118869.03676462473
1827,129222.34829262995
1828,137829.10220453088
1829,141731.75772782048
1830,144426.50084681952
1831,155600.00451808452
1832,136144.11104919782
1833,144145.65939287376
1834,138262.97257788572
1835,150998.124842455
1836,140493.08352519787
1837,109463.52852290479
1838,129983.06160341694
1839,120977.06150566574
1840,148874.87302371082
1841,148609.88240159774
1842,114776.62924751642
1843,149028.78053068137
1844,141927.98174162465
1845,148950.38336462626
1846,146275.65512132118
1847,164540.01399449672
1848,98741.29972585614
1849,131101.61114835535
1850,132842.43877316735
1851,140162.882900083
1852,130676.69389988811
1853,145358.85348347432
1854,162413.11433846824
1855,157740.96639119554
1856,195827.8025172496
1857,156292.29848959262
1858,176100.15818177044
1859,147364.7435251081
1860,164302.00802559746
1861,146739.90410110954
1862,256428.73718974463
1863,254997.30131724515
1864,255011.2906789266
1865,244295.3773685107
1866,239241.65690561582
1867,210919.76509617775
1868,231108.11082540694
1869,190978.3630802307
1870,201150.08147566146
1871,211112.41595494296
1872,172552.72648570928
1873,202196.8135963026
1874,155686.92343753896
1875,192818.3209795377
1876,188330.5664418875
1877,197121.34357501596
1878,193732.57079445032
1879,142478.25896187653
1880,144086.40086095466
1881,233943.61933827106
1882,219641.19488442288
1883,189729.52634260565
1884,200722.73877659783
1885,202696.57949834064
1886,226945.03312754037
1887,189449.8274500342
1888,226766.90115282184
1889,170503.84458874277
1890,144690.37345190122
1891,154983.6341378135
1892,124892.42725573032
1893,138533.13220071193
1894,146403.58631764792
1895,149586.8197031781
1896,129113.0158032246
1897,130617.98352169877
1898,122516.58538560527
1899,143403.71761555335
1900,135511.32076393577
1901,150083.45881547048
1902,149111.1757216305
1903,179605.74808559718
1904,137746.54081777082
1905,164900.96895377705
1906,162820.53033205634
1907,177290.07503991283
1908,139103.56683863892
1909,152966.79912100997
1910,146998.8406172595
1911,185551.02554129757
1912,236709.76799783006
1913,159339.2399895951
1914,99776.79649284501
1915,215255.35845626862
1916,100932.00139029055
1917,217591.20705378527
1918,142072.50507465986
1919,159699.5878530966
1920,183955.28237482056
1921,270634.8071803348
1922,237024.42059462648
1923,198836.30903750265
1924,193261.62242321196
1925,202966.8089343913
1926,267915.94193146535
1927,141494.25033808913
1928,168910.8068819422
1929,133382.62670485576
1930,148216.30356329412
1931,155198.8234677022
1932,156543.29304012968
1933,173463.61176772774
1934,181598.830141954
1935,170544.99922079497
1936,183391.81155535256
1937,178296.94804762214
1938,175667.55761065765
1939,205097.99065206348
1940,174325.41607385981
1941,179231.2009032627
1942,180187.10233620513
1943,175455.34914639173
1944,247850.72717292255
1945,248169.65095375254
1946,160321.95689961975
1947,223479.74104182367
1948,169038.7717982799
1949,199717.70169917692
1950,172470.55742480815
1951,218906.61253917022
1952,199848.67939495557
1953,161030.24378366073
1954,186968.33399135285
1955,148743.6873960459
1956,270078.7988837762
1957,165950.0727127346
1958,244475.5469241732
1959,163704.60480866465
1960,133531.60583930733
1961,137551.68577474452
1962,127964.81247063716
1963,130129.63014275343
1964,136701.6706575824
1965,156503.11403844145
1966,152247.92879651033
1967,230795.20352595035
1968,290309.461569097
1969,258563.4731104578
1970,302151.17971296265
1971,308125.301192646
1972,271207.8695982314
1973,223457.60303451473
1974,247342.3053762599
1975,303506.86620210647
1976,221871.22315887746
1977,273838.4311445285
1978,275590.0384712019
1979,246690.9349771605
1980,184614.86352450895
1981,252660.4709764069
1982,193192.0831391627
1983,188456.85005526003
1984,181710.17737247556
1985,198916.31582461242
1986,205920.55944691895
1987,173942.12084085154
1988,175163.8589228292
1989,184629.64855239764
1990,198652.90797285814
1991,189870.73547759885
1992,197289.73312110238
1993,170940.63106564764
1994,216324.55215188453
1995,180301.16610745213
1996,218131.36831507267
1997,236286.97804222885
1998,259445.55407681316
1999,216533.12356399908
2000,242670.54035457212
2001,224608.48213725345
2002,213524.47567367973
2003,224786.7884481301
2004,226145.70308793432
2005,196233.26599917823
2006,191658.60010764166
2007,214825.8076548564
2008,182610.0509608664
2009,185379.8116360723
2010,187058.7973168344
2011,155437.91733161264
2012,174175.09893739864
2013,177047.7398381631
2014,180724.45467769154
2015,185374.3403128109
2016,187782.82448779198
2017,184841.3704769347
2018,135085.08721753716
2019,144466.14390572775
2020,133197.69699986998
2021,128514.73153465512
2022,171778.58755551168
2023,161508.9504428676
2024,221224.9716923795
2025,266840.3156295138
2026,175854.71282931807
2027,164086.39931401674
2028,175073.71596437838
2029,175212.23952180825
2030,208019.44973805398
2031,190208.23091411483
2032,197233.83837678214
2033,203572.07560475348
2034,171821.33556973215
2035,197457.24892525078
2036,187296.07094417742
2037,189668.77320456857
2038,236047.9191393298
2039,178113.09635940427
2040,259548.33846296722
2041,206399.66694963956
2042,192950.8093381725
2043,167237.21093536215
2044,177382.56992465555
2045,181189.51399130042
2046,165714.9211619028
2047,153048.9184579199
2048,149267.89415137618
2049,168677.37406769287
2050,168794.32856275112
2051,118865.96634889291
2052,140201.92009192688
2053,150097.97351906056
2054,109780.77431487445
2055,157381.01687310147
2056,145687.8780063305
2057,132401.85197713863
2058,188618.64102734468
2059,140223.95379213087
2060,168599.4117932039
2061,162161.67430617387
2062,140288.25951985037
2063,121479.73537627002
2064,144497.34476535337
2065,131993.9830373645
2066,161142.8179150994
2067,146138.8850360494
2068,165864.76847547182
2069,111058.13571384488
2070,119615.17140903242
2071,121294.43725411585
2072,157437.8393850867
2073,141132.87648891614
2074,169517.1124897595
2075,151190.97008641396
2076,129968.35937172467
2077,144381.99743818876
2078,135651.26271814032
2079,140397.25391304638
2080,126505.99831284197
2081,135679.6602124281
2082,151814.26450909098
2083,151927.52476597962
2084,122870.85137802325
2085,136367.8864539568
2086,144973.64628053352
2087,145858.69813732582
2088,133546.92769116478
2089,108011.64702561616
2090,140180.612819177
2091,132993.1005150057
2092,149369.44515781762
2093,135794.86306337512
2094,131604.48999862137
2095,148770.24840329366
2096,105834.14242328168
2097,114654.58014455579
2098,152149.0891919128
2099,100689.64642886276
2100,133616.7898686032
2101,144743.82461702044
2102,135001.79432154505
2103,120304.39219407104
2104,159285.79985293516
2105,131907.1383026475
2106,114468.44471439799
2107,182180.2021062662
2108,129033.66692822831
2109,139795.19456111995
2110,134894.10563567496
2111,144360.63670170456
2112,142179.3537861846
2113,139055.7151364354
2114,126449.89360549998
2115,154027.9701042999
2116,131290.31588245477
2117,158605.60465432
2118,128151.70640976868
2119,116868.03086579789
2120,130779.8416063345
2121,109582.97049147733
2122,120088.808818412
2123,115274.3199776671
2124,161786.74284098833
2125,151122.42797904435
2126,161313.01122813398
2127,156392.34080054573
2128,128347.16539367446
2129,115079.44410408323
2130,139682.80774652792
2131,149858.06987985692
2132,132697.13738305285
2133,131684.28862117213
2134,125237.06595726834
2135,119662.54721248626
2136,109506.02784340054
2137,136697.2438931612
2138,142235.68800477512
2139,151484.22743286227
2140,147900.2147386319
2141,141972.96703870522
2142,139095.83754300204
2143,153078.406048394
2144,134819.21526361827
2145,144830.3362922531
2146,147953.1157817049
2147,169744.46193760668
2148,144379.08986516466
2149,150191.09054493505
2150,182502.76914089487
2151,126520.34992542736
2152,157971.0161439897
2153,153544.99780054198
2154,126275.80151600465
2155,144377.45845741912
2156,235198.52922718687
2157,202508.02312665005
2158,204653.52693560402
2159,193725.15851549912
2160,173948.34564360778
2161,218412.2328530281
2162,308515.4821685131
2163,244152.7758230729
2164,206292.95872920638
2165,166481.57429560673
2166,157848.9814744953
2167,193041.5894738303
2168,192717.26133360632
2169,187248.47915566596
2170,202453.55912614
2171,155536.82543321067
2172,151161.29902059174
2173,169631.85435796416
2174,215895.80347542954
2175,230525.9205254179
2176,236632.44115166002
2177,223102.5454359468
2178,194420.60761748115
2179,154928.23695569718
2180,216220.85134226133
2181,186285.3517942127
2182,211175.0612747121
2183,188039.25189625737
2184,138015.1777868232
2185,138877.7120071232
2186,151573.72096073796
2187,150776.4965517147
2188,156950.2832938029
2189,233456.14952990648
2190,110845.42375397708
2191,111576.31266108174
2192,113652.0436031141
2193,124075.2814476146
2194,120038.18542279319
2195,126637.77643750592
2196,124024.19438053269
2197,138212.02140042023
2198,139828.85745148498
2199,153675.93874568355
2200,132529.83915088137
2201,141611.53989151315
2202,154508.21913891088
2203,147213.60888476262
2204,169574.0789726653
2205,133057.2527116967
2206,135654.2676500475
2207,169882.118194168
2208,194319.1891064455
2209,184767.79144060728
2210,141370.5238593765
2211,126586.34603602857
2212,132225.21754756838
2213,115459.30990147215
2214,146074.8450547667
2215,123943.1261262226
2216,160421.45639187482
2217,108963.53543600903
2218,109844.71390469359
2219,115862.91180712945
2220,106265.87557436341
2221,216901.9286823946
2222,208657.3756129461
2223,237008.5466894245
2224,202368.04307496137
2225,157762.40754912255
2226,189551.68013209742
2227,182011.2925606328
2228,220697.86259565593
2229,208808.5282731258
2230,167228.8470763712
2231,196037.55126647872
2232,176905.86477530896
2233,173892.2748727201
2234,196971.05883276183
2235,199636.8945846417
2236,223016.5796804484
2237,260709.9783520892
2238,195376.02244541977
2239,150065.09686802395
2240,165588.07359797828
2241,160431.2178610914
2242,145449.2045016255
2243,146755.26587160738
2244,135784.2498682174
2245,126688.44999909944
2246,146327.75988591724
2247,130980.13459873851
2248,137136.238187044
2249,143710.4521776178
2250,146563.66042569248
2251,138014.60970850912
2252,172689.51523324059
2253,160341.4409878871
2254,171856.66145959817
2255,187930.55249576762
2256,174868.36273591948
2257,205024.42884852504
2258,165042.36132477556
2259,174932.91844789477
2260,151815.7150132199
2261,167944.90182588572
2262,179684.98516945215
2263,258779.93319757815
2264,321496.2729198389
2265,184175.69117270302
2266,212628.32552332565
2267,274490.4741400643
2268,255919.59155108116
2269,164449.82698182215
2270,173726.2495798154
2271,198482.76297785822
2272,186081.172804604
2273,163353.87533059614
2274,174155.97952117753
2275,173570.74310175347
2276,168141.92199236303
2277,179994.17819256402
2278,163394.58729053594
2279,142971.98508654136
2280,130450.38833877092
2281,172860.648439756
2282,178612.42130963362
2283,130920.31826856258
2284,134988.63900126645
2285,150798.63167449454
2286,137874.93511433847
2287,244378.85348292606
2288,228126.92021727425
2289,276307.9099532743
2290,309112.7771773996
2291,249986.6997715565
2292,272179.8801545342
2293,315748.875308138
2294,283192.3237884701
2295,311459.43735696754
2296,241130.57392421307
2297,235805.04192723712
2298,240130.24013934718
2299,292785.86709317216
2300,257612.64658600558
2301,222452.0152931053
2302,225185.883326145
2303,213796.46403650666
2304,224363.2025610083
2305,185891.3390641766
2306,186868.7566956552
2307,184162.14396702
2308,204183.90051760196
2309,211930.49782379987
2310,187268.8422572018
2311,189600.4608265484
2312,182211.0610908282
2313,177148.35157829788
2314,176381.5311573462
2315,176499.2164436399
2316,182597.09666715222
2317,180329.5008220519
2318,177272.43560598302
2319,175058.0238930228
2320,177116.84744933477
2321,208131.20267687197
2322,174728.5008245633
2323,170987.25476091544
2324,167765.5214909615
2325,195050.08941434816
2326,167544.1117443842
2327,195837.34170454234
2328,201612.9324145171
2329,184632.470537744
2330,181254.88135175974
2331,276068.3093557454
2332,284326.0816917234
2333,258107.13313279575
2334,225362.43003618222
2335,215072.67457661382
2336,263031.72409211885
2337,188950.63366031137
2338,224709.92376358033
2339,198712.5608491559
2340,274159.2423308549
2341,194745.13479640812
2342,201808.6725927887
2343,204122.5243991008
2344,209165.53595683252
2345,220931.76436705727
2346,189706.84616426352
2347,185786.56216962903
2348,204392.16798895958
2349,182611.7988184531
2350,226940.93209393986
2351,206319.08670277178
2352,216272.14558102895
2353,230278.03503366956
2354,150364.76391508072
2355,158280.6309364111
2356,169792.04943765132
2357,192404.18262426482
2358,187258.09885613152
2359,144593.41564567474
2360,135140.24698096872
2361,149328.85830846956
2362,231525.03678135696
2363,146968.58024261196
2364,161350.35038920495
2365,191547.32311361533
2366,175366.07271319424
2367,197307.52617351167
2368,187463.86776378393
2369,199061.04868761133
2370,173837.2303762496
2371,176460.24455234522
2372,183252.6080628738
2373,219651.3253282637
2374,253583.66504024394
2375,191041.4771137833
2376,237889.7588164119
2377,264480.63901413896
2378,144432.18864738848
2379,197864.58050300798
2380,148841.62360384452
2381,161074.347736414
2382,176355.7276203099
2383,187917.85362794783
2384,206055.0464062955
2385,149356.90359326248
2386,140864.1680136743
2387,146678.39602939342
2388,132661.8267845011
2389,134602.11114599687
2390,142469.260447217
2391,145450.8147572
2392,127005.03586517897
2393,154026.2957033138
2394,142134.42053814672
2395,186490.16879100638
2396,147283.20250327094
2397,184770.83783565095
2398,137932.8554280876
2399,101421.93013192274
2400,98891.08852948724
2401,131511.3852889197
2402,136437.06945843427
2403,169423.56396190592
2404,146940.48700638092
2405,151508.8450508177
2406,143016.71100920514
2407,133830.00001382778
2408,146365.86632353006
2409,138561.6565714359
2410,166432.1309954589
2411,129781.29149044427
2412,154015.0674578702
2413,140149.19859567523
2414,147946.99717729347
2415,155915.90222586656
2416,130914.52597700364
2417,130303.78046063277
2418,137711.75444280173
2419,146337.48969610746
2420,132051.1988997382
2421,149867.09460398523
2422,128191.98010517779
2423,133928.23395360654
2424,164541.60363209835
2425,231340.03867079833
2426,150100.4462583295
2427,130976.75023268718
2428,165382.85401035976
2429,127731.49786786709
2430,137147.1132399795
2431,133378.39649582453
2432,146567.4801205955
2433,141332.66746735427
2434,144880.5871246045
2435,152176.77232611322
2436,119640.71274007684
2437,126991.37870784267
2438,132364.765971122
2439,130572.9786126432
2440,132608.1881396007
2441,118696.69133876465
2442,122896.49564764246
2443,123985.43425440024
2444,136137.0823423193
2445,111130.24212945208
2446,136312.78956529166
2447,174284.77327541492
2448,136737.5141309914
2449,121429.48524571165
2450,149790.99671614775
2451,141819.52344755645
2452,176040.02013184567
2453,116225.56502027597
2454,139085.2399060865
2455,129430.96789926349
2456,140032.38467739266
2457,137134.21542263875
2458,122476.38636185815
2459,116864.90146609291
2460,137899.01632978013
2461,126639.57504366884
2462,140926.12309476323
2463,127737.60639055914
2464,168857.2790042736
2465,133350.66056931068
2466,131107.25247595034
2467,146348.32706726203
2468,111253.1934240307
2469,114830.33337060131
2470,178515.23461497438
2471,179328.4512216396
2472,164413.53952502948
2473,137993.82380927613
2474,122135.94395853669
2475,186377.42991929338
2476,135416.92438889982
2477,136327.28493896592
2478,167260.6860768374
2479,137549.64253916554
2480,149724.0765024453
2481,137062.95307349743
2482,144328.6378771264
2483,130553.62939629656
2484,138078.4251773714
2485,132199.95841461327
2486,157724.72801572835
2487,190651.40597889805
2488,146243.20567000305
2489,157237.36603976882
2490,150685.06602409115
2491,117244.93265427882
2492,176301.99442828863
2493,151584.07518770132
2494,160054.48142854578
2495,123911.03364013328
2496,204349.9739009791
2497,148899.6062784976
2498,129327.5151089579
2499,124169.61974472007
2500,142901.73033451432
2501,139695.46085047396
2502,155340.57414833963
2503,124897.61767212006
2504,182312.24116514373
2505,197629.15033137347
2506,221368.8490921375
2507,253431.10206575706
2508,221591.8905475482
2509,208816.24928479278
2510,202175.94249913943
2511,179361.49004954632
2512,197461.11655064812
2513,196124.5372492266
2514,185077.84569386372
2515,165219.4690619113
2516,168763.6177617396
2517,152525.25027631977
2518,156933.97531168134
2519,201625.50465959343
2520,193687.29485390012
2521,186860.85148031526
2522,200014.26110169894
2523,141026.8460479663
2524,145010.60337733157
2525,150746.49292404176
2526,155350.84831521483
2527,137709.46010973965
2528,139594.18546985724
2529,149738.5482447297
2530,147774.0502624246
2531,212712.25760086853
2532,207827.67659969474
2533,190973.4362202607
2534,196617.13923141887
2535,246229.24512492397
2536,209967.51531874528
2537,188825.88050108784
2538,181217.2651659211
2539,180865.84253724373
2540,176520.6566206308
2541,179484.32938649427
2542,174591.52404448265
2543,136747.47025574598
2544,139348.08645942123
2545,135900.63767978013
2546,145005.00969909786
2547,145000.19362832917
2548,169913.72243617836
2549,169604.10641394832
2550,632515.1244312391
2551,154735.54936125944
2552,139447.11598653308
2553,110343.9188391062
2554,122590.03169736816
2555,121586.2094107547
2556,121359.56937972634
2557,129139.58787127596
2558,160861.26086920383
2559,141231.1086573007
2560,140746.71568636742
2561,135447.36071703426
2562,129191.32459080793
2563,142818.1706068396
2564,157689.33462928727
2565,129042.49215967895
2566,159502.5381652086
2567,140311.83902344375
2568,173639.55795103087
2569,174004.89484348116
2570,141478.28579989952
2571,195321.85662805114
2572,162246.61806397673
2573,192509.15944492238
2574,225671.03149200996
2575,135869.42293025766
2576,140923.0912850286
2577,148757.259684716
2578,107260.34293030722
2579,103378.42886955239
2580,143647.48139532012
2581,149623.48428362832
2582,133218.15178271325
2583,214137.07645011973
2584,161596.3751018081
2585,187140.78740531797
2586,196123.20955008385
2587,187917.1979614745
2588,143472.29356989896
2589,148919.03390119408
2590,187520.05173705544
2591,189937.2382806786
2592,201847.03802073206
2593,203706.3602063809
2594,169065.50128217286
2595,181677.1396150162
2596,244221.68634822895
2597,184763.55320139372
2598,231725.13852646368
2599,241915.69927044286
2600,171004.7695950813
2601,151221.3946436047
2602,126238.70536227095
2603,126141.97545143541
2604,120866.65216766665
2605,126810.8247445633
2606,153763.0819033565
2607,170081.45988416302
2608,193033.95321760062
2609,159463.47772551706
2610,125208.88732065613
2611,163888.15119056532
2612,164700.89451625667
2613,138688.88112085912
2614,141027.06465389367
2615,146795.57422603297
2616,135407.10270701064
2617,185523.49307946736
2618,169734.3018220546
2619,186220.14395503394
2620,176079.22786832097
2621,177096.9470319247
2622,181822.53488929544
2623,214003.05450718958
2624,241853.01362953213
2625,257540.58643377034
2626,165048.34122819017
2627,166025.33152889222
2628,282918.1632465434
2629,311087.2519098408
2630,249251.002503407
2631,295563.15540636214
2632,270863.6912889681
2633,221358.29435728551
2634,261113.45601139887
2635,158484.942035715
2636,179126.34971069644
2637,162627.4054078283
2638,225263.2545714034
2639,183235.4161118158
2640,153028.46706853848
2641,136091.71338443755
2642,186138.05514740376
2643,133358.68220305996
2644,147861.9415457963
2645,128198.10649400772
2646,125870.71606565647
2647,130468.17298046098
2648,148549.20658498735
2649,148969.97238648936
2650,147144.7377913066
2651,156106.96617555196
2652,291034.0096379353
2653,222005.82369541706
2654,227053.70519754448
2655,268828.36374288565
2656,236351.35329181305
2657,239953.70436228844
2658,229813.48553434893
2659,239485.26551336923
2660,259265.08177311323
2661,251846.2909245683
2662,249153.31666745376
2663,233511.26468992484
2664,207403.3953945115
2665,238582.85407082224
2666,215083.31285078853
2667,173016.66920388982
2668,178043.1380281658
2669,177160.5147304996
2670,232000.04546570548
2671,177902.48066119006
2672,180090.5682911226
2673,189305.68972603473
2674,192145.37534994143
2675,169560.98751982013
2676,182590.45336054408
2677,193410.87698213005
2678,226638.284414852
2679,227326.36735492738
2680,234649.60846475261
2681,284404.32930074155
2682,256540.68389976714
2683,325055.3729103877
2684,247520.8398383392
2685,256382.68842588092
2686,221366.57121966963
2687,239606.48365151839
2688,196759.06404190738
2689,185642.50138012678
2690,295525.88431333407
2691,191034.29537974653
2692,151895.38693631673
2693,189910.925265062
2694,152633.74694950142
2695,187867.28585811533
2696,181885.32567561045
2697,190884.35295986597
2698,181866.2936417335
2699,177547.80129557423
2700,164340.48698153795
2701,161700.067183517
2702,138670.7890477896
2703,153040.22960682045
2704,157442.7302946167
2705,135915.0586292482
2706,131674.27678398264
2707,135437.05038396735
2708,138790.80844995362
2709,124932.82614829544
2710,134706.93166738845
2711,236127.65385885705
2712,273354.88949459145
2713,174092.63113668765
2714,165076.54057072918
2715,175227.03419785824
2716,161213.61246866008
2717,178297.12527111152
2718,199385.21617663366
2719,157358.62697595966
2720,160666.75305974664
2721,145924.58737405366
2722,165249.82264958607
2723,153349.80397257456
2724,134436.19782354243
2725,140006.3508548559
2726,150269.24966723722
2727,168284.40536690413
2728,154629.50203618413
2729,149521.75679059117
2730,144342.27538142665
2731,119392.76078191418
2732,126035.49029673735
2733,164142.94749331282
2734,149046.43287554852
